objid,objid_raw,datetime,datetime_raw,parent,parent_raw,type,type_raw,name,name_raw,status,status_raw,message,message_raw
10695,10695,15-05-2024 12:47:14,45427.3036457639,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Down,608,"<div class=""logmessage"">0.02 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
3056,3056,15-05-2024 12:47:08,45427.3035710764,{mgmt-tp-192-168-101-251} (192.168.101.251) [CISCO-WS-C3850-24T] @Rack_L16 [TP-GF],{mgmt-tp-192-168-101-251} (192.168.101.251) [CISCO-WS-C3850-24T] @Rack_L16 [TP-GF],SNMP Traffic 64bit,snmptraffic,Gi1/0/13(20) to Gi1/0/46_mgmt-tp-10-112-11-201,Gi1/0/13(20) to Gi1/0/46_mgmt-tp-10-112-11-201,Up,607,"<div class=""logmessage"">2.41 Mbit/s<div class=""moreicon""></div></div>",2.41 Mbit/s
12483,12483,15-05-2024 12:47:04,45427.3035188194,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
10591,10591,15-05-2024 12:46:48,45427.303333831,192.168.101.42,192.168.101.42,SNMP Traffic 64bit,snmptraffic,(002) ens33 Traffic,(002) ens33 Traffic,Warning,609,"<div class=""logmessage"">1 #/s (Discards In) is above the warning limit of 1 #/s in Discards In<div class=""moreicon""></div></div>",1 #/s (Discards In) is above the warning limit of 1 #/s in Discards In
5018,5018,15-05-2024 12:46:37,45427.3032061574,{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.07 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.07 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
3056,3056,15-05-2024 12:46:08,45427.3028781366,{mgmt-tp-192-168-101-251} (192.168.101.251) [CISCO-WS-C3850-24T] @Rack_L16 [TP-GF],{mgmt-tp-192-168-101-251} (192.168.101.251) [CISCO-WS-C3850-24T] @Rack_L16 [TP-GF],SNMP Traffic 64bit,snmptraffic,Gi1/0/13(20) to Gi1/0/46_mgmt-tp-10-112-11-201,Gi1/0/13(20) to Gi1/0/46_mgmt-tp-10-112-11-201,Down,608,"<div class=""logmessage"">143 #/s (Errors Out) is above the error limit of 2 #/s in Errors Out<div class=""moreicon""></div></div>",143 #/s (Errors Out) is above the error limit of 2 #/s in Errors Out
12483,12483,15-05-2024 12:46:04,45427.3028242477,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12349,12349,15-05-2024 12:46:01,45427.3027962153,10.100.41.111,10.100.41.111,Redfish System Health,paessler.redfish.system_health_sensor.40,System Health: System (CNIVC007BF0442),System Health: System (CNIVC007BF0442),Unknown,601,"<div class=""logmessage"">No data since 15-05-2024 12:43:22<div class=""moreicon""></div></div>",No data since 15-05-2024 12:43:22
12521,12521,15-05-2024 12:46:01,45427.3027895255,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
10695,10695,15-05-2024 12:45:15,45427.3022569792,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12483,12483,15-05-2024 12:45:04,45427.3021296759,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12506,12506,15-05-2024 12:44:45,45427.3019099653,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
10695,10695,15-05-2024 12:44:15,45427.3015625926,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Down,608,"<div class=""logmessage"">0.02 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
12483,12483,15-05-2024 12:44:04,45427.3014352894,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12355,12355,15-05-2024 12:44:01,45427.3014085301,10.100.41.112,10.100.41.112,Redfish System Health,paessler.redfish.system_health_sensor.40,System Health: System (CN7475173U0571),System Health: System (CN7475173U0571),Unknown,601,"<div class=""logmessage"">No data since 15-05-2024 12:41:36<div class=""moreicon""></div></div>",No data since 15-05-2024 12:41:36
10591,10591,15-05-2024 12:43:48,45427.3012517477,192.168.101.42,192.168.101.42,SNMP Traffic 64bit,snmptraffic,(002) ens33 Traffic,(002) ens33 Traffic,Up,607,"<div class=""logmessage"">0.03 Mbit/s<div class=""moreicon""></div></div>",0.03 Mbit/s
12349,12349,15-05-2024 12:43:22,45427.300956088,10.100.41.111,10.100.41.111,Redfish System Health,paessler.redfish.system_health_sensor.40,System Health: System (CNIVC007BF0442),System Health: System (CNIVC007BF0442),Up,607,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12521,12521,15-05-2024 12:43:01,45427.3007061806,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12506,12506,15-05-2024 12:42:45,45427.3005210069,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
2931,2931,15-05-2024 12:42:37,45427.3004304167,{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
10695,10695,15-05-2024 12:42:15,45427.3001736343,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12483,12483,15-05-2024 12:42:04,45427.3000465046,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12521,12521,15-05-2024 12:42:01,45427.3000116088,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12349,12349,15-05-2024 12:42:00,45427.3000098032,10.100.41.111,10.100.41.111,Redfish System Health,paessler.redfish.system_health_sensor.40,System Health: System (CNIVC007BF0442),System Health: System (CNIVC007BF0442),Unknown,601,"<div class=""logmessage"">No data since 15-05-2024 12:39:18<div class=""moreicon""></div></div>",No data since 15-05-2024 12:39:18
10359,10359,15-05-2024 12:41:58,45427.2999768866,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
10591,10591,15-05-2024 12:41:48,45427.2998617014,192.168.101.42,192.168.101.42,SNMP Traffic 64bit,snmptraffic,(002) ens33 Traffic,(002) ens33 Traffic,Warning,609,"<div class=""logmessage"">1.12 #/s (Discards In) is above the warning limit of 1 #/s in Discards In<div class=""moreicon""></div></div>",1.12 #/s (Discards In) is above the warning limit of 1 #/s in Discards In
2931,2931,15-05-2024 12:41:37,45427.2997347569,{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Down,608,"<div class=""logmessage"">0.02 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
12355,12355,15-05-2024 12:41:36,45427.299733125,10.100.41.112,10.100.41.112,Redfish System Health,paessler.redfish.system_health_sensor.40,System Health: System (CN7475173U0571),System Health: System (CN7475173U0571),Up,607,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
10695,10695,15-05-2024 12:41:15,45427.2994792477,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Down,608,"<div class=""logmessage"">0.02 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
12483,12483,15-05-2024 12:41:04,45427.2993519444,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12521,12521,15-05-2024 12:41:01,45427.2993172222,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
10359,10359,15-05-2024 12:40:58,45427.2992825,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.03 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
10955,10955,15-05-2024 12:40:49,45427.2991783449,{isp-wr-tp-192-168-101-226} (192.168.101.226) [CCR2116-12G-4S+] @Rack_ [TP-],{isp-wr-tp-192-168-101-226} (192.168.101.226) [CCR2116-12G-4S+] @Rack_ [TP-],SNMP Traffic 64bit,snmptraffic,(005) sfp-sfpplus4 Traffic,(005) sfp-sfpplus4 Traffic,Up,607,"<div class=""logmessage"">467 Mbit/s<div class=""moreicon""></div></div>",467 Mbit/s
10591,10591,15-05-2024 12:40:48,45427.2991683912,192.168.101.42,192.168.101.42,SNMP Traffic 64bit,snmptraffic,(002) ens33 Traffic,(002) ens33 Traffic,Up,607,"<div class=""logmessage"">0.03 Mbit/s<div class=""moreicon""></div></div>",0.03 Mbit/s
10955,10955,15-05-2024 12:40:39,45427.2990636921,{isp-wr-tp-192-168-101-226} (192.168.101.226) [CCR2116-12G-4S+] @Rack_ [TP-],{isp-wr-tp-192-168-101-226} (192.168.101.226) [CCR2116-12G-4S+] @Rack_ [TP-],SNMP Traffic 64bit,snmptraffic,(005) sfp-sfpplus4 Traffic,(005) sfp-sfpplus4 Traffic,Warning,609,"<div class=""logmessage"">777 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",777 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total
12483,12483,15-05-2024 12:40:04,45427.2986575463,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
5545,5545,15-05-2024 12:40:03,45427.298652662,{fwp-jp-172-60-60-191} (172.60.60.191) [FortiGate-100F] @Rack_05 [CDC-105],{fwp-jp-172-60-60-191} (172.60.60.191) [FortiGate-100F] @Rack_05 [CDC-105],FortiGate System Statistics,paessler.fortigate.system_statistics_sensor.33,FortiGate System Statistics,FortiGate System Statistics,Warning,609,"<div class=""logmessage"">68 % (Memory Usage) is above the warning limit of 60 % in Memory Usage<div class=""moreicon""></div></div>",68 % (Memory Usage) is above the warning limit of 60 % in Memory Usage
12521,12521,15-05-2024 12:40:01,45427.2986228356,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
10591,10591,15-05-2024 12:39:48,45427.2984731018,192.168.101.42,192.168.101.42,SNMP Traffic 64bit,snmptraffic,(002) ens33 Traffic,(002) ens33 Traffic,Warning,609,"<div class=""logmessage"">1 #/s (Discards In) is above the warning limit of 1 #/s in Discards In<div class=""moreicon""></div></div>",1 #/s (Discards In) is above the warning limit of 1 #/s in Discards In
12506,12506,15-05-2024 12:39:45,45427.2984378356,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12349,12349,15-05-2024 12:39:18,45427.2981315162,10.100.41.111,10.100.41.111,Redfish System Health,paessler.redfish.system_health_sensor.40,System Health: System (CNIVC007BF0442),System Health: System (CNIVC007BF0442),Up,607,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
10695,10695,15-05-2024 12:39:15,45427.2980902894,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12483,12483,15-05-2024 12:39:04,45427.2979629745,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
5545,5545,15-05-2024 12:39:03,45427.2979582755,{fwp-jp-172-60-60-191} (172.60.60.191) [FortiGate-100F] @Rack_05 [CDC-105],{fwp-jp-172-60-60-191} (172.60.60.191) [FortiGate-100F] @Rack_05 [CDC-105],FortiGate System Statistics,paessler.fortigate.system_statistics_sensor.33,FortiGate System Statistics,FortiGate System Statistics,Down,608,"<div class=""logmessage"">69 % (Memory Usage) is above the error limit of 68 % in Memory Usage<div class=""moreicon""></div></div>",69 % (Memory Usage) is above the error limit of 68 % in Memory Usage
10591,10591,15-05-2024 12:38:48,45427.2977783565,192.168.101.42,192.168.101.42,SNMP Traffic 64bit,snmptraffic,(002) ens33 Traffic,(002) ens33 Traffic,Up,607,"<div class=""logmessage"">0.02 Mbit/s<div class=""moreicon""></div></div>",0.02 Mbit/s
12506,12506,15-05-2024 12:38:45,45427.2977432755,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
10695,10695,15-05-2024 12:38:14,45427.2973957176,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Down,608,"<div class=""logmessage"">0.02 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
12349,12349,15-05-2024 12:38:01,45427.2972429167,10.100.41.111,10.100.41.111,Redfish System Health,paessler.redfish.system_health_sensor.40,System Health: System (CNIVC007BF0442),System Health: System (CNIVC007BF0442),Unknown,601,"<div class=""logmessage"">No data since 15-05-2024 12:35:21<div class=""moreicon""></div></div>",No data since 15-05-2024 12:35:21
7326,7326,15-05-2024 12:37:51,45427.2971239236,{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],SNMP Cisco System Health,snmpciscosystemhealth,System Health Other,System Health Other,Warning,609,"<div class=""logmessage"">0 mdBm (Ethernet1/49(dBm)_26595) is above the warning limit of -1,000 mdBm in Ethernet1/49(dBm)_26595 — 0 mdBm (Ethernet1/50(dBm)_26611) is above the warning limit of -1,000 mdBm in Ethernet1/50(dBm)_26611<div class=""moreicon""></div></div>","0 mdBm (Ethernet1/49(dBm)_26595) is above the warning limit of -1,000 mdBm in Ethernet1/49(dBm)_26595 — 0 mdBm (Ethernet1/50(dBm)_26611) is above the warning limit of -1,000 mdBm in Ethernet1/50(dBm)_26611"
9252,9252,15-05-2024 12:37:51,45427.2971208565,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,SNMP Traffic 64bit,snmptraffic,(080) SERVER_10.100.31.18_VMNICXX Traffic,(080) SERVER_10.100.31.18_VMNICXX Traffic,Up,607,"<div class=""logmessage"">50 Mbit/s<div class=""moreicon""></div></div>",50 Mbit/s
12577,12577,15-05-2024 12:37:50,45427.2971067477,10.111.103.101,10.111.103.101,SNMP Traffic 64bit,snmptraffic,LAN (10.111.103.101) Traffic,LAN (10.111.103.101) Traffic,Up,607,"<div class=""logmessage"">5.15 Mbit/s<div class=""moreicon""></div></div>",5.15 Mbit/s
10591,10591,15-05-2024 12:37:48,45427.2970850463,192.168.101.42,192.168.101.42,SNMP Traffic 64bit,snmptraffic,(002) ens33 Traffic,(002) ens33 Traffic,Warning,609,"<div class=""logmessage"">1 #/s (Discards In) is above the warning limit of 1 #/s in Discards In<div class=""moreicon""></div></div>",1 #/s (Discards In) is above the warning limit of 1 #/s in Discards In
